"id","name","plot","rating","count_shows","category","poster_url","backdrop_url","duration"
541339,"The Good Girls","A well-to-do socialite and her husband must wrestle with the impact of Mexico's 1982 economic crisis.",6,209,"U/A","http://image.tmdb.org/t/p/w185//cfKPGXhJvBM2Q7YOUd1qlMUcK1x.jpg","http://image.tmdb.org/t/p/w780/null",93
541495,"Mard Ko Dard Nahi Hota","It is a story of a young boy Surya who has a rare condition of Congenital Insensitivity to pain meaning he can not feel pain, and he sets out to learn martial arts and hunt down muggers. A young man, quite literally born with the ability to feel no pain, sets off on a quest to vanquish 100 foes.",6,158,"U/A","http://image.tmdb.org/t/p/w185//cAcmh6AFrZsusWk2P6LUgVEZsRR.jpg","http://image.tmdb.org/t/p/w780//1vn16QxJTLjRWZqVOn8dQu0MfMa.jpg",131
539056,"Tel Aviv On Fire","Salam, an inexperienced young Palestinian man, becomes a writer on a popular soap opera after a chance meeting with an Israeli soldier. His creative career is on the rise - until the soldier and the show's financial backers disagree about how the show should end, and Salam is caught in the middle.",7.9,202,"U/A","http://image.tmdb.org/t/p/w185//jwdy1hEdY16eaHgO8AcevAIc7Ke.jpg","http://image.tmdb.org/t/p/w780/null",100
594673,"The Tashkent Files","The Tashkent Files is a thriller that revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated.",8,160,"U/A","http://image.tmdb.org/t/p/w185//rIIERAso7BYRvfMU8zqmnYLpm8D.jpg","http://image.tmdb.org/t/p/w780//j2TYiJGifuWuuJnwGiyBTFloEnD.jpg",144
411139,"I'm Not Here","A man struggles with the tragic memories of his past to make sense of his present, but soon realizes that time isn't the enemy he thinks it is.",6,122,"U/A","http://image.tmdb.org/t/p/w185//zyJyNCoR4rVi5OEYniLEOxYCM4b.jpg","http://image.tmdb.org/t/p/w780//it84LlN7BLslsZk3WnTRmTttc9H.jpg",81
512732,"Brother of the Year","Jane lives with her brother Chut with her being the only one doing everything around the house. But Chut will need to learn to take care of himself when Jane becomes involved romantically with a Japanese coworker.",9.1,202,"U/A","http://image.tmdb.org/t/p/w185//5Sd3hmV1cUglaRCjTPXDrvA8tCp.jpg","http://image.tmdb.org/t/p/w780//buqjkrFTYbtgsACxHHMHeGnwrbU.jpg",125
585862,"Romeo Akbar Walter","During the India-Pakistan war of 1971, an Indian banker is recruited by RAW (Research and Analysis Wing) for a covert operation deep inside Pakistan.",6.2,56,"U/A","http://image.tmdb.org/t/p/w185//bFMVatMQVqB3lZGXFpK38tPAetq.jpg","http://image.tmdb.org/t/p/w780//vAZbc9nkLXOUg63xg1z85wREgDj.jpg",139
533984,"Get Her... If You Can","Roberto (Rey) and Daniela (Salamanca) are two brothers who live in a world of wealth and glamor thanks to the shipping company they inherited from their father. Both share the direction of the company, although they have a completely opposite attitude to life: Daniela is thorough and perfectionist; Roberto, on the other hand, is a visionary genius who hates the meticulousness of his sister. However, both find the way out of their disagreements when they fall in love with the same woman: Isabel (Dolera), a monologist who Roberto has hired to seduce Daniela and so be as fun as she was before taking the address of the company.",8,98,"U/A","http://image.tmdb.org/t/p/w185//dviR5FQ3k6zE7R5NZsSMabjmn1O.jpg","http://image.tmdb.org/t/p/w780//ePkcSe0fzKGbe0wfYsdIMeOORL4.jpg",90
552758,"Fly By Night","Unfolding the life of a taxi driver that uses his services as a front for extortion rackets and other criminal activities. When his hot-headed younger brother's impulsive behaviour lead the cops and triad to their doorstep. As the eldest, he stops at nothing to protect them all.",0,103,"U/A","http://image.tmdb.org/t/p/w185//dK5DOKvqbnbslqBb4upGSTmmcZt.jpg","http://image.tmdb.org/t/p/w780//o7OTmUWzn7Qr4I816fBWPx0zwAC.jpg",101
476651,"Stupid Young Heart","Stupid Young Heart is a story about the first love of lightly built, carefree Lenni and gorgeous and popular Kiira. Not yet even properly in a relationship, they discover that they are expecting a baby, and decide to keep it – partly as a statement to their families who have lost touch with what goes on in the teenagers’ lives. Lenni then has nine months to become a man. Having grown up without a father figure, Lenni receives some yearned for adult attention from an unlikely friend; 40-year old Janne, a member of a right wing activist group. After taking part in a scrambled attack on a local Mosque, while Kiira is rushed to the hospital to give birth, Lenni realises that he can be a man in his own way, even if he never had a chance to be a child himself.",3,224,"U/A","http://image.tmdb.org/t/p/w185//pn3J0siei0qYunkKZD23ch0nvYq.jpg","http://image.tmdb.org/t/p/w780//lFZV8GmxccjIHkWkzL6xiK92uqB.jpg",102
593435,"Demon Huntress Brazen","Shot in English, spiced up with kinetic visuals and going straight down to the point, this brief look at the everyday life of the titular demon huntress takes the viewer to a refreshingly wild ride.",0,47,"U/A","http://image.tmdb.org/t/p/w185//avMxQzmAhOdAZQ9pGA0orXKHxKT.jpg","http://image.tmdb.org/t/p/w780/null",4
575361,"Queen of Spades: Through The Looking Glass","The sinister ghost of the Queen of Spades is out for blood, her victims the students of an old boarding school shrouded in gloomy rumors.  Exploring the school’s abandoned wing, the teenagers discover a mirror covered in mysterious drawings.  Facing it, they playfully recite an incantation which renders their innermost desires a reality - at the expense of nothing less than their souls.",0,86,"U/A","http://image.tmdb.org/t/p/w185//9EDJ6jOBqHBylgXSYC6XISWLugj.jpg","http://image.tmdb.org/t/p/w780//ystlIBV89gqnbMe92xTxKSKeucV.jpg",83
488740,"Of Fathers and Sons","Talal Derki returns to his homeland where he gains the trust of a radical Islamist family, sharing their daily life for over two years. His camera focuses on Osama and his younger brother Ayman, providing an extremely rare insight into what it means to grow up in an Islamic Caliphate.",6.8,165,"U/A","http://image.tmdb.org/t/p/w185//9nY0ef1kCwu1fUG0mjBq3wWghu1.jpg","http://image.tmdb.org/t/p/w780//qJ2IkFcKpvoMLnuwyBBOkHoCQ2Q.jpg",99
543562,"Bulbul Can Sing","Coming-of-age drama about a young girl living in rural India, fighting her way through love and loss as she figures out who she really is.",0,222,"U/A","http://image.tmdb.org/t/p/w185//v6DkE2NsXDV18eexEgejkdwIPdi.jpg","http://image.tmdb.org/t/p/w780/null",95
530227,"A Young Man with High Potential","Piet, who is studying computer science, is as inexperienced sexually as he is intelligent. When he notices that his feelings for Klara, a fellow student, are not really reciprocal, he is deeply hurt. After trying out sleeping pills on himself, he drugs Klara, with unexpected consequences.",9,82,"U/A","http://image.tmdb.org/t/p/w185//x9J9HJ5cyZ6K8EpvfwrQou588zF.jpg","http://image.tmdb.org/t/p/w780/null",85
596446,"São Paulo Part 2","A virtual stroll between the cultural center Casa do Povo and the ruins of Art Palácio -- a cinema theater designed by Rino Levi in the 1930s -- located at Largo do Paissandú (São Paulo, Brazil).",0,183,"U/A","http://image.tmdb.org/t/p/w185/null","http://image.tmdb.org/t/p/w780/null",12
577135,"All About Rita","Rita drives everyone crazy and everyone drives Rita crazy.",0,186,"U/A","http://image.tmdb.org/t/p/w185//6RCCS4P42XFYYVjfqfGEDFFRTiv.jpg","http://image.tmdb.org/t/p/w780/null",78
537968,"Monrovia, Indiana","Monrovia, Indiana explores a small town in rural, mid-America and illustrates how values like community service, duty, spiritual life, generosity and authenticity are formed, experienced and lived along with conflicting stereotypes. The film gives a complex and nuanced view of daily life in Monrovia and provides some understanding of a way of life whose influence and force have not always been recognized or understood in the big cities on the east and west coasts of America and in other countries.",7,155,"U/A","http://image.tmdb.org/t/p/w185//xhNab5QXXmORqHIqE3kROYIlIsq.jpg","http://image.tmdb.org/t/p/w780//oQcLaBFNeyE7rnvq8VMpgj2BFmo.jpg",143
585747,"Satsujinki wo Kauonna","When Kyoko was a child her stepfather loved her sexually. She took refuge in the world of fantasy and multiple personalities. Kyoko has three flat-mates now one of whom is a lesbian who is into Kyoko. In turn, Kyoko is beginning to be horny. Unfortunately, this is not helping Kyoko's precarious mental state.",0,120,"U/A","http://image.tmdb.org/t/p/w185//A6tK1gZwERYGoIvZbu0LuZHwcln.jpg","http://image.tmdb.org/t/p/w780/null",82
551499,"70 Big Ones","Raquel is desperate: a series of unfortunate events have led to her daughter being taken and she needs a large amount of money to get her back, and fast. After a desperate plea to the bank, she manages to secure the loan she needs. The problem is that precisely at that moment, a peculiar couple of robbers enter the branch: the drug-addicted Jonan and his partner Lola, who is a deadly combination of smart and psychotic. But Raquel’s stakes are too high, and she knows she must think carefully to outsmart them, save herself and get her money.",6,75,"U/A","http://image.tmdb.org/t/p/w185//s7PJ4ZJhclkPb1shryBBbZku88k.jpg","http://image.tmdb.org/t/p/w780//3bKQppgAqwYvBLpvuI4epNFLUoe.jpg",105
552095,"PAW PATROL: Mighty Pups","In this new short feature from the all-powerful Paw Patrol franchise, our search and rescue dogs are given super-powers after a mysterious meteor lands in Adventure Bay.",0,201,"U/A","http://image.tmdb.org/t/p/w185//5swIfDjpN8SiHCnaCzDLQ8R4Ze7.jpg","http://image.tmdb.org/t/p/w780//uhD119fzUuAMValqZMXibCNu2kh.jpg",44
484594,"Keep Going","Sybille, a divorced mother, who refuses to accept that her 18-year-old son, Samuel, is sinking into violence. Prey to her own past and present demons, she decides to take Samuel on a long trip to Kyrgyzstan. Accompanied only by their two horses, mother and son go on an adventure where they will face the dangers and surprises of nature, which is spectacular, hostile and beautiful. Beyond encounters with the Kyrgyz people, the trip will provide the opportunity for an inevitable confrontation...",4.4,204,"U/A","http://image.tmdb.org/t/p/w185//lD4K0oYsQOGDXDe6J5WY0uAYmP1.jpg","http://image.tmdb.org/t/p/w780//ejrUjvQttCvMbhQzuqKWVZEUgbe.jpg",100
568360,"The Beast in the Jungle","Based on the novella by Henry James Beast in the Jungle depicts the enigmatic love story of John Marcher and May Bartram. Their duet around an omnious secret is captured in a style both physical and poetic. Set in a remote countryside mansion the story stretches over a century, spiraling from the Jamesian late 19th century to the global present.",0,102,"U/A","http://image.tmdb.org/t/p/w185//b6vCkybW2J9iJK2MqZVADZkT6Ag.jpg","http://image.tmdb.org/t/p/w780/null",87
519101,"Buy Me a Gun","In a timeless México where women are disappearing, a girl helps her dad, a tormented addict, to take care of an abandoned baseball camp where the narcos gather to play.",7,153,"U/A","http://image.tmdb.org/t/p/w185//AhIIoMNcNxbtf04tvr4YoubwRpK.jpg","http://image.tmdb.org/t/p/w780//9CRnd3sUV4N8PoEgB57xPDH1WUI.jpg",80
500438,"Ray & Liz","Turner Prize-nominee and Deutsche Börse Prize-winner, Richard Billingham returns to the subject of the striking photographs that he captured of his family during Thatcher era Britain in this drama recounting his childhood in a Birmingham council flat.",8,175,"U/A","http://image.tmdb.org/t/p/w185//mg3G84fOtnzmAt61I2kulyF1ZOY.jpg","http://image.tmdb.org/t/p/w780//oBBwqgPpAF0ITCvSlN29WgaE3tF.jpg",108
554967,"Varda by Agnès","An unpredictable documentary from a fascinating storyteller, Agnès Varda’s last film sheds light on her experience as a director, bringing a personal insight to what she calls “cine-writing,” traveling from Rue Daguerre in Paris to Los Angeles and Beijing.",8,212,"U/A","http://image.tmdb.org/t/p/w185//99xU63PePSbtffV5CUqPQYu84XY.jpg","http://image.tmdb.org/t/p/w780//vNYnOjQJykFModnm0e7jpnVTryG.jpg",115
543760,"The Chambermaid","Eve, a young chambermaid at a luxurious Mexico City hotel, confronts the monotony of long workdays with quiet examinations of forgotten belongings and budding friendships that nourish her newfound and determined dream for a better life.",0,166,"U/A","http://image.tmdb.org/t/p/w185//4jKAqMgMghaGOasFLY1nvtE472g.jpg","http://image.tmdb.org/t/p/w780/null",102
537488,"What You Gonna Do When the World's on Fire?","The story of a community of black people in the American South during the summer 2017, when a string of brutal killings of black men sent shockwaves throughout the country. A meditation on the state of race in America, this film is an intimate portrait into the lives of those who struggle for justice, dignity, and survival in a country not on their side.",7.5,127,"U/A","http://image.tmdb.org/t/p/w185//kxhEYF97So79HnPg9iAewjbFG40.jpg","http://image.tmdb.org/t/p/w780//847DM5zocv7g3DiKpNDxoOXAIzX.jpg",123
585358,"The Music Box","When six-year-old Sophie is tragically orphaned guardianship is assigned to her estranged aunt Annabelle. The two move into a large, eerie, Victorian house where Sophie unearths a locked wooden box with a strange symbol drawn on it. Desperate to connect with her niece Annabelle pries the lock open revealing a beautiful music box. Each time the music box is wound and replayed it's surprisingly chilling melody plays slightly longer, captivating Sophie even more. When the music box begins affecting Sophie's behavior and health Annabelle seeks the aid of a child psychologist and clairvoyant who soon discover the music box is possessed by an evil spirit who seeks to haunt Sophie and destroy Annabelle. As the haunting intensifies time begins to run out and Annabelle finds herself racing against the music box's melody to defeat the spirit before the last note plays.",3.3,204,"U/A","http://image.tmdb.org/t/p/w185//oDKkeJzQqA1SqXMeFfjqWUnjW0q.jpg","http://image.tmdb.org/t/p/w780//mCqzGcGtoI55ihuUJVMNXc8XfHQ.jpg",83
539453,"Three Adventures of Brooke","Xingxi travels alone to Alor Setar, a town in Northern Malaysia. As a consequence of a blown tire, she experiences three variant adventures. She introduces herself to people using different identities with mysterious secrets. In return, what the journey brings her is thoroughly unexpected. In the first adventure, Brooke is a traveler; in the second adventure, Brooke is an anthropologist; in the third, Brooke is a divorcée. She is a disheartened woman who comes across a French writer named Pierre. The two lonely travelers become instant friends. Their age gap enables them to have their respective insights into life and death. Meanwhile, it is not until the enigmatic side of Alor Setar begins to unfold that Brooke tells Pierre the true reason why she has come. They seek to understand the interaction between love and life. As the story comes to an end, mother nature shows her beauty with the magical Blue Tears phenomenon on prominent display.",0,172,"U/A","http://image.tmdb.org/t/p/w185//ex4ed88f9kgn7GRqMapBeUGy1Dn.jpg","http://image.tmdb.org/t/p/w780/null",100
531368,"Bodies at Rest","Working in the morgue, a hardworking forensics expert and his assistant are suddenly accosted by masked intruders who demand access to a body involved in a recent crime.",0,179,"U/A","http://image.tmdb.org/t/p/w185//8QEwdBM87iVLgoZqSfQQMj3kOuE.jpg","http://image.tmdb.org/t/p/w780/null",93
557117,"Journey","This is a Filipino omnibus film about three different journeys.",0,224,"U/A","http://image.tmdb.org/t/p/w185//vvpX14Y93sfKxXPeiL9UDy8BktG.jpg","http://image.tmdb.org/t/p/w780/null",118
489847,"X&Y","An artist has chosen a famous male actor for them together, in the context of a feature film, to deconstruct themselves and their invading roles. They engage in a boundless play with their surroundings in an exploration of identity, male and female.",4,107,"U/A","http://image.tmdb.org/t/p/w185//jCz64GO53iFhHINR9mFhHyANYwX.jpg","http://image.tmdb.org/t/p/w780/null",112
591086,"Watchman","Watchman is directed by A. L. Vijay and will feature G. V. Prakash Kumar, Samyuktha Hegde, Yogi Babu and Raj Arjun as lead characters. Other popular actor who was roped in for Watchman is Suman.",0,103,"U/A","http://image.tmdb.org/t/p/w185//9algOEtuBhdvkmyalaeZglxdacb.jpg","http://image.tmdb.org/t/p/w780//lzPBnP6iyALdzLN7dkG9cPJrwi.jpg",140
594431,"Rocky: The Revenge","An action film directed by KC Bokadia, starring Srikanth Krishnamachari, Eshanya Maheshwari and Nasser in the lead roles.",0,229,"U/A","http://image.tmdb.org/t/p/w185//eYnSsQRnLCv9jqWDvTuO0COzfgM.jpg","http://image.tmdb.org/t/p/w780/null",106
595255,"Cinemagician: Conversations with Kenneth Anger","Iconic American filmmaker Kenneth Anger has inspired generations of creative storytellers since the late 1940s. He is a unique visionary who drifts from pure poetry within his magical filmmaking to sardonic gossip in his bestselling ""Hollywood Babylon"" books. In-between these extremes we find a person who never tires of exploring his own creativity. In this intimate documentary, Anger lets us in on his fascinating life story, his approaches to filmmaking, and his relationship to British occultist Aleister Crowley.",0,55,"U/A","http://image.tmdb.org/t/p/w185//75xJXiffqUzTrOFpNTH4IID5i6y.jpg","http://image.tmdb.org/t/p/w780//oytzU6dCKTOBDEVNjkxyNi5QhU6.jpg",47
594438,"Fox Boy","A child gets lost to a world ruled by fox boys and has to struggle for his survival.",0,51,"U/A","http://image.tmdb.org/t/p/w185//GWJYkzA61tgfYq62CRpjpjAk0A.jpg","http://image.tmdb.org/t/p/w780/null",12
594163,"Blackboard vs Whiteboard","When a news reporter arrives at the school and challenges the school authorities to improve their condition within 15 days, Amit and Dinanath have no other way out than to accept the challenge. Will they be able to fulfill this challenge?, You can Download This Movie from HDMovies4u.Xyz",0,67,"U/A","http://image.tmdb.org/t/p/w185//6GpXWIycs9BtvQxu8prJmEH2jti.jpg","http://image.tmdb.org/t/p/w780/null",152
528453,"Stranger than Jesus","It’s a black comedy movie whose story is a day's journey of a movie director who got an offer to make a movie with a best-selling book called Dinner with Jesus.",0,84,"U/A","http://image.tmdb.org/t/p/w185//nXUAEvXKcMsyH2n8ZEuHepDCOzu.jpg","http://image.tmdb.org/t/p/w780//rbVEKyNEZiFMJTCmZgo7yBwunqL.jpg",80
519241,"The Dead and the Others","Denying his duty and in order to escape a crucial process of becoming a shaman, Ihjãc runs away to the city. Far from his people and culture, he faces the reality of being an indigenous in contemporary Brazil.",0,200,"U/A","http://image.tmdb.org/t/p/w185//euMr1qHktINRIRRJOWrwrJPcuJx.jpg","http://image.tmdb.org/t/p/w780//g76umd813qOld8Uc7WsXSfdl7I5.jpg",114
500909,"I Do Not Care If We Go Down in History as Barbarians","""I do not care if we go down in history as barbarians."" These words, spoken in the Council of Ministers of the summer of 1941, started the ethnic cleansing on the Eastern Front. The film attempts to comment on this statement.",7,175,"U/A","http://image.tmdb.org/t/p/w185//nUl6JaghmaEBrcIxvunLDPfNXOI.jpg","http://image.tmdb.org/t/p/w780//AruGETky41vHWRRTkkq4urbvxKN.jpg",140
570508,"Innocent Witness","An old man suffering from depression is found dead, and his housekeeper, Mi-ran, is charged with the murder. Mi-ran’s defense attorney, Sun-ho, is surprised to learn the only witness to the crime is Ji-woo, a teenage girl with Asperger’s. Will Ji-woo be able to take the stand and provide a valid statement?",8.8,137,"U/A","http://image.tmdb.org/t/p/w185//iv37yISyjBd9Qnp3wZAui5IpYAk.jpg","http://image.tmdb.org/t/p/w780//iJtsrvr9fWPpx9QO3PwuqMz58wy.jpg",129
532787,"Reflections in the Dust","“I don’t believe in love because I’ve never seen it,” responds a young woman to an unseen interviewer in the first few minutes of the movie. This bleak portrait of loneliness and social exclusion is set on the edge of a desolate swamp where an aging clown and his daughter are struggling to survive. The location could be the end of the world, a place where hope has vanished along with a belief in the afterlife and the existence of God. The two unfortunates live together without the likelihood of change, as fear, aggression, and anger take hold of them – but they also experience sudden moments of tenderness.",0,187,"U/A","http://image.tmdb.org/t/p/w185//qYIMiVtlTI0YZgcf1y0ooHbxZtO.jpg","http://image.tmdb.org/t/p/w780/null",75
539033,"Manta Ray","Near a coastal village of Thailand, by the sea where thousands of Rohingya refugees have drowned, a local fisherman finds an injured man lying unconscious in the forest. He rescues the stranger, who does not speak a word, offers him his friendship and names him Thongchai. But when the fisherman suddenly disappears at sea, Thongchai slowly begins to take over his friend’s life – his house, his job and his ex-wife…",6,131,"U/A","http://image.tmdb.org/t/p/w185//eJAjSfN3UWwXGquzXXT4CAGyNBK.jpg","http://image.tmdb.org/t/p/w780//p9whIxR8Vmr9RvNiDEQT7VlYTmg.jpg",105
593440,"Modern Art","An aspiring picture artist goes to great lengths to produce just the right pieces for his upcoming show. Break a leg!",0,204,"U/A","http://image.tmdb.org/t/p/w185//Z3LKMjmKXKIEgSU9WeJ0NMY6n7.jpg","http://image.tmdb.org/t/p/w780/null",2
478502,"One Last Deal","Olavi, an aged and shabby art dealer, is planning to retire. Accidentally he finds an old painting that he suspects being much more valuable than his colleagues have priced it. He decides to try to prove for the last time for himself, his colleagues and his estranged family that he can make it.",6,32,"U/A","http://image.tmdb.org/t/p/w185//dTDVelIsAvIauJdog2myGuQmEft.jpg","http://image.tmdb.org/t/p/w780//edrAuqBLr27X9YIQUkssyl509Vt.jpg",95
542714,"Sometimes Always Never","Alan is a stylish tailor with moves as sharp as his suits. He has spent years searching tirelessly for his missing son Michael who stormed out over a game of Scrabble. With a body to identify and his family torn apart, Alan must repair the relationship with his youngest son Peter and solve the mystery of an online player who he thinks could be Michael, so he can finally move on and reunite his family.",7,168,"U/A","http://image.tmdb.org/t/p/w185//4HpeBLMs3wuu2BuxOp6AM1NP3AV.jpg","http://image.tmdb.org/t/p/w780/null",91
506025,"Swimming with Men","A man who is suffering a mid-life crisis finds new meaning in his life as part of an all-male, middle-aged, amateur synchronised swimming team.",6.3,56,"U/A","http://image.tmdb.org/t/p/w185//jWqRDEUWgmtf7dI5sRebhyc4Vmi.jpg","http://image.tmdb.org/t/p/w780//7hgosgbMHwNT5r62K2Fjhk5lTfM.jpg",94
544384,"The Far Shore","Navigating the treacherous social tides of high school, Marine is cut adrift by Océane, her older sister who’s caught in the thrall of an older man. Meanwhile, their mother struggles to keep her head above water.",0,166,"U/A","http://image.tmdb.org/t/p/w185//js3ZsSEYl5Ecdu92lJCxRlZWOZD.jpg","http://image.tmdb.org/t/p/w780//uDrOCglhegQAxXFPWqgmkAHUh3f.jpg",104
594763,"Manje Bistre 2","Following Sukhi as he goes from India to Canada to attend his cousin, Ganda's wedding - a typical big fat traditional Punjabi wedding.",0,157,"U/A","http://image.tmdb.org/t/p/w185//a7Eah4voFO7sd8LCbKRZ4a7oXKx.jpg","http://image.tmdb.org/t/p/w780/null",125
560559,"Short Waves","Five novels about a radio network in our life. Someone use it as a tool for influence, someone for an expression of feelings and someone just for cynical calculation.",0,169,"U/A","http://image.tmdb.org/t/p/w185//1aCXTpny0L9DoLbFEimYllQqxbn.jpg","http://image.tmdb.org/t/p/w780//oZf40KClViwE3HDOWqKZd9UgXrV.jpg",80
571689,"Sons of Denmark","One year after a major bomb attack in Copenhagen radicalisation around the country has intensified and ethnic tensions are running high. The next parliamentary election is near, and the extremely nationalist politicial leader Martin Nordahl is set for a landslide victory. 19-year old Zakaria gets involved in a radical organisation, where he forms a bond with Ali. The two men cannot agree with the current state of the country, which is turning on its own citizens because of their migration background, and decide to act. However, they are both just tools in the hands of people with power. As the men try to make their mark, their brotherhood will be tested and their actions will have grave consequences on their lives.",0,91,"U/A","http://image.tmdb.org/t/p/w185//3HrniLaXoCUNNlpfU6reJqGOnJ2.jpg","http://image.tmdb.org/t/p/w780/null",120
531753,"Killing","Set during the Edo period, the film follows the life of a ronin (Sosuke Ikematsu) and those around him.",7.9,51,"U/A","http://image.tmdb.org/t/p/w185//rSb3VMv9AtomsQ62VJYJyp2mxKH.jpg","http://image.tmdb.org/t/p/w780//daDjGXeRlxgHEwO8RSAkZQo1NVq.jpg",80
555637,"I Love My Mum","A mother and son duo get inadvertently shipped in a container from London to Morocco with nothing but their pajamas. The adventure takes them through Spain and France on a journey to get home and rebuild their rocky relationship.",0,62,"U/A","http://image.tmdb.org/t/p/w185/null","http://image.tmdb.org/t/p/w780/null",90
577340,"Welcome to Acapulco","When Matt Booth sets off to meet his fiance for a foreign wedding he couldn't have imagined the dangerous world he was about to step into. Betrayed and set up, Matt finds himself on the run from the CIA and hired mercenaries, all looking for a package that he has supposedly smuggled through customs. Hunted on all sides, Matt is aided by Agent Adriana Vasquez, a femme fatale with orders of her own to follow.",7.2,133,"U/A","http://image.tmdb.org/t/p/w185//1eqV8Qi4OPy0lcvj6Ruu3W1RCBv.jpg","http://image.tmdb.org/t/p/w780//oyom7j5hNQCmBJ0uAc2eOT47cJ0.jpg",88
475220,"In Fabric","Set against the backdrop of a busy winter sales period in a department store, In Fabric follows a cursed dress as it passes from person to person with devastating consequences.",0,179,"U/A","http://image.tmdb.org/t/p/w185//9Fbcong2uNUDATYpAshT3pFEhG8.jpg","http://image.tmdb.org/t/p/w780//aB6fU0yc9G0wJZ3LMIEh2TVTVj5.jpg",118
596623,"Eiga: Shonen-tachi","The 50 years old long-running legendary stageplay comes to big screen in 29 March 2019. Produced by Johnny Kitagawa himself, starring future stars Jesse, Kyomoto Taiga, Kouchi Yugo, Matsumura Hokuto, Morimoto Shintaro, Tanaka Juri (of group SixTONES), and more than hundred of Johnny's Juniors.",0,86,"U/A","http://image.tmdb.org/t/p/w185/null","http://image.tmdb.org/t/p/w780/null",104
594223,"Bumi Itu Bulat","Rahabi, Markus, Hitu, Sayid and Tiara formed an acapella group named Rujak Acapella. Rahabi wants Rujak Acapella to succeed to paid his little sister, Rara's tuition college. The way opened when Aldi, a music poducer offered them a contract; with a condition Aisha must join Rujak Acapella. Rahabi finally must make a choice, whether he must chase his dream, with the risk he must lose everyone he cared about.",0,192,"U/A","http://image.tmdb.org/t/p/w185//d3dCCkqblDONevHA9faBX1ezeXw.jpg","http://image.tmdb.org/t/p/w780/null",103
554358,"Nakorn-Sawan","Aoey seeks the Pak Nam Po River - believed to reach heaven - in order to send her mother, who recently passed away, to the afterworld. Early in the morning, she boards a boat with her father, other family members, and an old friend who is now a monk.",0,43,"U/A","http://image.tmdb.org/t/p/w185//tpdAup0NWJmrPdnAgrIMYY2nUx2.jpg","http://image.tmdb.org/t/p/w780/null",77
594170,"The Chaos Class Again","A private boy's school opts to become mixed, and male students must adjust to the presence of new female students.",3,177,"U/A","http://image.tmdb.org/t/p/w185//b5JFmv4yXRUK2Jfndue9fGBmxxM.jpg","http://image.tmdb.org/t/p/w780//qflyDiQhbpOOunJsa9T4j4tzIPi.jpg",107
490594,"Up and Away","Hodja is a dreamer. He wants to experience the world, but his father insists he stays home and takes over the family's tailor shop. Fortunately, Hodja meets the old rug merchant El Faza, who gives him a flying carpet. In exchange he has to bring the old man's little granddaughter, Diamond, back to Pjort. El Faza can’t travel to the Sultan city himself, as the mighty ruler has imposed a death sentence on El Faza, on the grounds that he has stolen the Sultan's carpet. However, city life isn't quite what Hodja expected, and he only survives because of Emerald, a poor but street smart girl, who teaches him how to manage in the big world. But when Hodja loses his carpet to the power-hungry sultan, his luck seems to run out. Will he complete his mission, find El Faza's granddaughter and return safely back to Pjort?",0,81,"U/A","http://image.tmdb.org/t/p/w185//1WRK69soLEfVFRW1WwE0vWGz1mq.jpg","http://image.tmdb.org/t/p/w780//zKOKHpcDMdHAZ9IbA0XsNXy3Fzr.jpg",81
528112,"Tito and the Birds","Tito is a shy 10-year-old boy who lives with his mother. Suddenly, an unusual epidemic starts to spread, making people sick whenever they get scared. Tito quickly discovers that the cure is somehow related to his missing father’s research on bird song. He embarks on a journey to save the world from the epidemic with his friends. Tito’s search for the antidote becomes a quest for his missing father and for his own identity.",6.5,122,"U/A","http://image.tmdb.org/t/p/w185//ao6Isiw9oy5jwfBj013T0wiX5U7.jpg","http://image.tmdb.org/t/p/w780//g4vzQWkBAlqLwfVIuWPdD2CKLd3.jpg",73
551745,"Mere Pyaare Prime Minister","A story about four children living in a Mumbai slum in India. An eight-year old Kanhu writes a letter to the Prime Minister after a dramatic incident with his mother.",0,156,"U/A","http://image.tmdb.org/t/p/w185//9BHkQB7MgU9iqoRtZXyTFuqqbNq.jpg","http://image.tmdb.org/t/p/w780//ujKNuz38S9mpunaaKXWau7xPVK8.jpg",104
590833,"Pleassure Point","Patricia Roncal vs Patricia Roncal",0,164,"U/A","http://image.tmdb.org/t/p/w185//oaiXAQVsq0SdMiiecCkMp8h72YI.jpg","http://image.tmdb.org/t/p/w780/null",15
575126,"Sober Driver","Young naive provincial Artyom comes to a friend in Moscow in the hope of a new beautiful life, but first he has to help him with the hard work of the “sober driver” at night. On the first evening, taking the beautiful Christina out of the nightclub, Artyom, by a misunderstanding, ends up with her in an expensive hotel room. Completely not remembering the events of last night, Christina takes the guy for a young millionaire, and he, in turn, is in no hurry to disappoint her. With each date Artem falls in love more and more, but getting out of ridiculous situations becomes more difficult.",0,67,"U/A","http://image.tmdb.org/t/p/w185//elXjJ0ZicX6417ckMfmw5ZRwD1T.jpg","http://image.tmdb.org/t/p/w780//wDqPYtC771c2kz35vUSxZ1Ebgsq.jpg",105
